"usernum","stim","cond","adjtype","displaytype","version","audiofile","response","timestamp","order","selectedpos","images","phrase","native","type","stimnum","mturkid","time","usernum_unique","run","cheater","selection","target","condcollapsed"
29,"target-5","pos:rel-both:b","pos","both-rel","b","target-5-b-pos",4,"Mon Jul 30 09:57:02 2018","2:5:4:3:1",3,"man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:lady-small_fan","lady with the big [inaudible]","yes","target",5,"APGX2WZ59OWDN",4,"mturk1_29","mturk1",FALSE,"target1",0,"both-rel pos"
29,"target-7","cmp:rel-abs:a","cmp","abs-rel","a","target-7-a-cmp",2,"Mon Jul 30 09:57:12 2018","3:5:4:2:1",5,"girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:girl-small_scarf","man with the bigger [inaudible]","yes","target",7,"APGX2WZ59OWDN",5,"mturk1_29","mturk1",FALSE,"target2",1,"abs-rel cmp"
29,"target-8","cmp:rel-both:a","cmp","both-rel","a","target-8-a-cmp",4,"Mon Jul 30 09:57:21 2018","1:4:5:2:3",2,"rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:bird-small_cup","bird in the bigger [inaudible]","yes","target",8,"APGX2WZ59OWDN",4,"mturk1_29","mturk1",FALSE,"target1",0,"both-rel cmp"
29,"target-3","pos:abs-both:a","pos","abs-both","a","target-3-a-pos",4,"Mon Jul 30 09:57:30 2018","3:2:4:5:1",5,"bird-big_tower:cat-med_truck:bird-small_truck:cat-med_tree:cat-small_tree","cat in the big [inaudible]","yes","target",3,"APGX2WZ59OWDN",3,"mturk1_29","mturk1",FALSE,"target2",1,"abs-both pos"
17,"target-10","cmp:rel-abs:b","cmp","abs-rel","b","target-10-b-cmp",2,"Mon Jul 30 09:48:38 2018","4:2:5:1:3",2,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:lady-small_cheese","farmer with the bigger [inaudible]","yes","target",10,"A34SLWTNACPBMO",29,"mturk1_17","mturk1",FALSE,"target2",1,"abs-rel cmp"
17,"target-4","pos:rel-abs:b","pos","abs-rel","b","target-4-b-pos",2,"Mon Jul 30 09:49:03 2018","5:4:3:2:1",4,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:girl-small_pillow","boy with the big [inaudible]","yes","target",4,"A34SLWTNACPBMO",13,"mturk1_17","mturk1",FALSE,"target2",1,"abs-rel pos"
17,"target-11","cmp:rel-both:b","cmp","both-rel","b","target-11-b-cmp",4,"Mon Jul 30 09:49:45 2018","5:4:2:1:3",1,"boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the bigger [inaudible]","yes","target",11,"A34SLWTNACPBMO",16,"mturk1_17","mturk1",FALSE,"target1",0,"both-rel cmp"
17,"target-5","pos:rel-both:b","pos","both-rel","b","target-5-b-pos",4,"Mon Jul 30 09:50:28 2018","4:3:1:2:5",2,"man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:lady-small_fan","lady with the big [inaudible]","yes","target",5,"A34SLWTNACPBMO",23,"mturk1_17","mturk1",FALSE,"target1",0,"both-rel pos"
17,"target-8","cmp:rel-both:a","cmp","both-rel","a","target-8-a-cmp",4,"Mon Jul 30 09:51:06 2018","4:2:1:5:3",5,"rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:bird-small_cup","bird in the bigger [inaudible]","yes","target",8,"A34SLWTNACPBMO",18,"mturk1_17","mturk1",FALSE,"target1",0,"both-rel cmp"
17,"target-7","cmp:rel-abs:a","cmp","abs-rel","a","target-7-a-cmp",2,"Mon Jul 30 09:51:31 2018","2:1:3:5:4",1,"girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:girl-small_scarf","man with the bigger [inaudible]","yes","target",7,"A34SLWTNACPBMO",9,"mturk1_17","mturk1",FALSE,"target2",1,"abs-rel cmp"
17,"target-12","cmp:abs-both:b","cmp","abs-both","b","target-12-b-cmp",4,"Mon Jul 30 09:52:03 2018","4:1:5:3:2",3,"cat-big_lamp:horse-med_lizard:cat-small_lizard:horse-med_ladder:horse-small_ladder","horse with the bigger [inaudible]","yes","target",12,"A34SLWTNACPBMO",9,"mturk1_17","mturk1",FALSE,"target2",1,"abs-both cmp"
17,"target-1","pos:rel-abs:a","pos","abs-rel","a","target-1-a-pos",2,"Mon Jul 30 09:52:32 2018","4:1:5:2:3",1,"frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:frog-small_bag","rabbit in the big [inaudible]","yes","target",1,"A34SLWTNACPBMO",13,"mturk1_17","mturk1",FALSE,"target2",1,"abs-rel pos"
17,"target-6","pos:abs-both:b","pos","abs-both","b","target-6-b-pos",4,"Mon Jul 30 09:53:17 2018","4:1:3:2:5",2,"man-big_doll:girl-med_duck:man-small_duck:girl-med_dog:girl-small_dog","girl with the big [inaudible]","yes","target",6,"A34SLWTNACPBMO",21,"mturk1_17","mturk1",FALSE,"target2",1,"abs-both pos"
17,"target-9","cmp:abs-both:a","cmp","abs-both","a","target-9-a-cmp",4,"Mon Jul 30 09:53:42 2018","1:4:2:3:5",3,"frog-big_glasses:monkey-med_glue:frog-small_glue:monkey-med_grapes:monkey-small_grapes","monkey with the bigger [inaudible]","yes","target",9,"A34SLWTNACPBMO",10,"mturk1_17","mturk1",FALSE,"target2",1,"abs-both cmp"
17,"target-2","pos:rel-both:a","pos","both-rel","a","target-2-a-pos",4,"Mon Jul 30 09:54:14 2018","5:1:2:4:3",4,"bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:frog-small_bucket","frog in the big [inaudible]","yes","target",2,"A34SLWTNACPBMO",17,"mturk1_17","mturk1",FALSE,"target1",0,"both-rel pos"
17,"target-3","pos:abs-both:a","pos","abs-both","a","target-3-a-pos",4,"Mon Jul 30 09:54:48 2018","1:3:2:5:4",5,"bird-big_tower:cat-med_truck:bird-small_truck:cat-med_tree:cat-small_tree","cat in the big [inaudible]","yes","target",3,"A34SLWTNACPBMO",14,"mturk1_17","mturk1",FALSE,"target2",1,"abs-both pos"
13,"target-2","cmp:rel-abs:b","cmp","abs-rel","b","target-2-b-cmp",2,"Mon Jul 30 09:55:16 2018","5:1:4:2:3",1,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub","frog in the bigger [inaudible]","yes","target",2,"A21B78D7E5N17N",5,"mturk1_13","mturk1",FALSE,"target2",1,"abs-rel cmp"
13,"target-8","pos:rel-abs:b","pos","abs-rel","b","target-8-b-pos",2,"Mon Jul 30 09:55:35 2018","2:5:4:3:1",5,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can","bird in the big [inaudible]","yes","target",8,"A21B78D7E5N17N",5,"mturk1_13","mturk1",FALSE,"target2",1,"abs-rel pos"
13,"target-9","pos:rel-both:b","pos","both-rel","b","target-9-b-pos",4,"Mon Jul 30 09:55:51 2018","5:4:1:3:2",3,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the big [inaudible]","yes","target",9,"A21B78D7E5N17N",5,"mturk1_13","mturk1",FALSE,"target1",0,"both-rel pos"
13,"target-6","pos:rel-both:a","pos","both-rel","a","target-6-a-pos",4,"Mon Jul 30 09:56:26 2018","2:1:3:4:5",4,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck","girl with the big [inaudible]","yes","target",6,"A21B78D7E5N17N",9,"mturk1_13","mturk1",FALSE,"target1",0,"both-rel pos"
13,"target-3","cmp:rel-both:b","cmp","both-rel","b","target-3-b-cmp",2,"Mon Jul 30 09:56:39 2018","2:5:3:1:4",5,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck","cat in the bigger [inaudible]","yes","target",3,"A21B78D7E5N17N",4,"mturk1_13","mturk1",FALSE,"target2",1,"both-rel cmp"
13,"target-7","pos:abs-both:a","pos","abs-both","a","target-7-a-pos",4,"Mon Jul 30 09:56:53 2018","1:4:5:2:3",2,"girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf","man with the big [inaudible]","yes","target",7,"A21B78D7E5N17N",5,"mturk1_13","mturk1",FALSE,"target2",1,"abs-both pos"
13,"target-11","cmp:rel-abs:a","cmp","abs-rel","a","target-11-a-cmp",2,"Mon Jul 30 09:57:07 2018","2:1:5:3:4",1,"boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie","policewoman with the bigger [inaudible]","yes","target",11,"A21B78D7E5N17N",7,"mturk1_13","mturk1",FALSE,"target2",1,"abs-rel cmp"
13,"target-4","cmp:abs-both:b","cmp","abs-both","b","target-4-b-cmp",4,"Mon Jul 30 09:57:20 2018","4:5:3:2:1",2,"girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the bigger [inaudible]","yes","target",4,"A21B78D7E5N17N",5,"mturk1_13","mturk1",FALSE,"target2",1,"abs-both cmp"
13,"target-12","cmp:rel-both:a","cmp","both-rel","a","target-12-a-cmp",4,"Mon Jul 30 09:57:33 2018","2:5:3:1:4",1,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard","horse with the bigger [inaudible]","yes","target",12,"A21B78D7E5N17N",5,"mturk1_13","mturk1",FALSE,"target1",0,"both-rel cmp"
13,"target-1","cmp:abs-both:a","cmp","abs-both","a","target-1-a-cmp",4,"Mon Jul 30 09:57:52 2018","1:2:5:3:4",3,"frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the bigger [inaudible]","yes","target",1,"A21B78D7E5N17N",7,"mturk1_13","mturk1",FALSE,"target2",1,"abs-both cmp"
13,"target-10","pos:abs-both:b","pos","abs-both","b","target-10-b-pos",4,"Mon Jul 30 09:58:11 2018","3:1:4:2:5",2,"lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]","yes","target",10,"A21B78D7E5N17N",8,"mturk1_13","mturk1",FALSE,"target2",1,"abs-both pos"
13,"target-5","pos:rel-abs:a","pos","abs-rel","a","target-5-a-pos",2,"Mon Jul 30 09:58:30 2018","1:2:3:4:5",2,"man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish","lady with the big [inaudible]","yes","target",5,"A21B78D7E5N17N",11,"mturk1_13","mturk1",FALSE,"target2",1,"abs-rel pos"
12,"target-9","pos:rel-abs:b","pos","abs-rel","b","target-9-b-pos",4,"Mon Jul 30 09:42:08 2018","2:5:4:1:3",1,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the big [inaudible]","yes","target",9,"A377LTGWJKY2IW",4,"mturk1_12","mturk1",FALSE,"target1",0,"abs-rel pos"
12,"target-1","cmp:rel-both:a","cmp","both-rel","a","target-1-a-cmp",2,"Mon Jul 30 09:42:21 2018","1:4:2:3:5",4,"frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the bigger [inaudible]","yes","target",1,"A377LTGWJKY2IW",5,"mturk1_12","mturk1",FALSE,"target2",1,"both-rel cmp"
12,"target-5","cmp:abs-both:b","cmp","abs-both","b","target-5-b-cmp",4,"Mon Jul 30 09:42:33 2018","4:5:3:1:2",1,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the bigger [inaudible]","yes","target",5,"A377LTGWJKY2IW",4,"mturk1_12","mturk1",FALSE,"target2",1,"abs-both cmp"
12,"target-4","cmp:rel-both:b","cmp","both-rel","b","target-4-b-cmp",4,"Mon Jul 30 09:42:46 2018","4:1:5:3:2",3,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the bigger [inaudible]","yes","target",4,"A377LTGWJKY2IW",5,"mturk1_12","mturk1",FALSE,"target1",0,"both-rel cmp"
12,"target-6","pos:rel-abs:a","pos","abs-rel","a","target-6-a-pos",4,"Mon Jul 30 09:43:01 2018","5:1:2:4:3",4,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck","girl with the big [inaudible]","yes","target",6,"A377LTGWJKY2IW",6,"mturk1_12","mturk1",FALSE,"target1",0,"abs-rel pos"
12,"target-7","pos:rel-both:a","pos","both-rel","a","target-7-a-pos",2,"Mon Jul 30 09:43:14 2018","5:2:4:3:1",2,"girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf","man with the big [inaudible]","yes","target",7,"A377LTGWJKY2IW",5,"mturk1_12","mturk1",FALSE,"target2",1,"both-rel pos"
12,"target-3","cmp:rel-abs:b","cmp","abs-rel","b","target-3-b-cmp",2,"Mon Jul 30 09:43:27 2018","2:4:5:1:3",4,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the bigger [inaudible]","yes","target",3,"A377LTGWJKY2IW",5,"mturk1_12","mturk1",FALSE,"target2",1,"abs-rel cmp"
12,"target-2","cmp:abs-both:a","cmp","abs-both","a","target-2-a-cmp",4,"Mon Jul 30 09:43:38 2018","3:2:1:5:4",5,"bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket","frog in the bigger [inaudible]","yes","target",2,"A377LTGWJKY2IW",4,"mturk1_12","mturk1",FALSE,"target2",1,"abs-both cmp"
12,"target-8","pos:abs-both:a","pos","abs-both","a","target-8-a-pos",4,"Mon Jul 30 09:43:50 2018","3:1:2:5:4",5,"rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup","bird in the big [inaudible]","yes","target",8,"A377LTGWJKY2IW",5,"mturk1_12","mturk1",FALSE,"target2",1,"abs-both pos"
12,"target-12","cmp:rel-abs:a","cmp","abs-rel","a","target-12-a-cmp",2,"Mon Jul 30 09:44:03 2018","5:4:3:2:1",4,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard","horse with the bigger [inaudible]","yes","target",12,"A377LTGWJKY2IW",5,"mturk1_12","mturk1",FALSE,"target2",1,"abs-rel cmp"
12,"target-11","pos:abs-both:b","pos","abs-both","b","target-11-b-pos",2,"Mon Jul 30 09:44:15 2018","1:5:2:3:4",5,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the big [inaudible]","yes","target",11,"A377LTGWJKY2IW",4,"mturk1_12","mturk1",FALSE,"target1",0,"abs-both pos"
12,"target-10","pos:rel-both:b","pos","both-rel","b","target-10-b-pos",4,"Mon Jul 30 09:44:30 2018","2:5:4:1:3",1,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]","yes","target",10,"A377LTGWJKY2IW",7,"mturk1_12","mturk1",FALSE,"target1",0,"both-rel pos"
10,"target-10","pos:abs-both:a","pos","abs-both","a","target-10-a-pos",2,"Mon Jul 30 09:40:45 2018","3:2:4:5:1",2,"lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair","farmer with the big [inaudible]","yes","target",10,"A23EWFNNOUS10B",5,"mturk1_10","mturk1",FALSE,"target1",0,"abs-both pos"
10,"target-12","pos:rel-both:b","pos","both-rel","b","target-12-b-pos",2,"Mon Jul 30 09:40:53 2018","1:3:2:4:5",3,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:horse-small_ladder","horse with the big [inaudible]","yes","target",12,"A23EWFNNOUS10B",2,"mturk1_10","mturk1",FALSE,"target2",1,"both-rel pos"
